"maHang","tenHang","loaiHang","loaiVang","nhomHang","trangThai","tlTong","tlHot","tlVang","ni","congBan","congVon","giaBanMon","giaVon","cuaHang","quayLon","quayNho","ngayNhap"
"I7600302","Lắc 10N1","TTM","Vàng 10k Ý",,"Còn tồn","0.272","0","0.272","0","350","0","0","1686.4","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46057.6558153935"
"I7600303","Lắc 10N1","TTM","Vàng 10K",,"Còn tồn","0.522","0","0.522","0","350","0","0","3132","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46057.6558015394"
"I7600304","Lắc 10N1","TTM","Vàng 10K",,"Còn tồn","0.37","0","0.37","0","450","0","0","2220","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46057.6558148495"
"I7600308","Bông 10K2","TTM","Vàng 10K",,"Còn tồn","0.19","0","0.19","0","200","0","0","1425","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46058.5709170949"
"I7600313","Nhẫn 10k2","TTM","Vàng 10K",,"Còn tồn","0.3985","0.0185","0.38","0","450","40","0","2396.38","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46066.6197884607"
"I7600316","Nhẫn Trơn 10k2","TTM","Vàng 10K",,"Còn tồn","0.104","0","0.104","0","200","0","0","777.92","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46068.7979657755"
"I7600331","Nhẫn 10k","TTM","Vàng 10K",,"Còn tồn","0.29","0","0.29","0","400","30","0","2268.8","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46077.5394536227"
"I7600332","Nhẫn 10k","TTM","Vàng 10K",,"Còn tồn","0.29","0","0.29","0","400","30","0","2268.8","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46077.5394629282"
"I7600334","Nhẫn 10k","TTM","Vàng 10K",,"Còn tồn","0.3","0","0.3","0","400","30","0","2346","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46077.5394611458"
"I7600337","Nhẫn 10k","TTM","Vàng 10K",,"Còn tồn","0.27","0","0.27","0","400","30","0","2114.4","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46077.5394564815"
"I7600341","Nhẫn Ngựa K2","TTM","Vàng 10K",,"Còn tồn","0.284","0","0.284","0","220","0","0","2186.8","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46077.5394696412"
"I7600344","Nhẫn XOẮN K2","TTM","Vàng 10K",,"Còn tồn","0.132","0","0.132","0","200","0","0","1016.4","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46077.5394706018"
"I7600345","Nhẫn XOẮN K2","TTM","Vàng 10K",,"Còn tồn","0.134","0","0.134","0","200","0","0","1031.8","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46077.5394522338"
"I7600348","Lắc TrƠN 10K2","TTM","Vàng 10K",,"Còn tồn","1.17","0","1.17","0","250","0","0","7254","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46084.7970748843"
"I7600349","Lắc  te","TTM","Vàng 10K",,"Còn tồn","0.346","0","0.346","0","250","0","0","2145.2","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46084.7970739583"
"I7600352","Dây10yn","TTM","Vàng 10k Ý",,"Còn tồn","0.478","0","0.478","0","350","0","0","2963.6","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46084.7970696412"
"I7600353","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.372","0","0.372","0","250","0","0","2306.4","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46084.7970724884"
"I7600355","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.386","0.006","0.38","0","250","0","0","2356","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46084.7970774653"
"I7600356","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.32","0.02","0.3","0","250","0","0","1860","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46084.7970704861"
"I7600357","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.358","0.008","0.35","0","250","0","0","2170","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46084.7970760417"
"I7600359","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","1.104","0.24","0.864","0","250","0","0","5356.8","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46084.7970701042"
"I7600362","Nhẫn Túi Tiền 10K","TTM","Vàng 10K",,"Còn tồn","0.33","0","0.33","0","580","280","0","2830.9","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46091.5276019676"
"I7600363","Nhẫn Túi Tiền 10K","TTM","Vàng 10K",,"Còn tồn","0.26","0","0.26","0","580","280","0","2289.8","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46091.527600081"
"I7600364","Nhẫn Túi Tiền 10K","TTM","Vàng 10K",,"Còn tồn","0.27","0","0.27","0","580","280","0","2367.1","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46091.5276009259"
"I7600365","Nhẫn Túi Tiền 10K","TTM","Vàng 10K",,"Còn tồn","0.36","0","0.36","0","580","280","0","3062.8","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46091.5276030093"
"I7600367","Nhẫn 10k","TTM","Vàng 10K",,"Còn tồn","0.1985","0","0.1985","0","200","0","0","1230.7","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46095.9304471412"
"I7600368","Nhẫn 10k","TTM","Vàng 10K",,"Còn tồn","0.204","0","0.204","0","200","0","0","1264.8","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46095.9304511574"
"I7600370","Nhẫn 10k","TTM","Vàng 10K",,"Còn tồn","0.206","0","0.206","0","200","0","0","1277.2","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46095.9304515856"
"I7600372","Nhẫn 10k","TTM","Vàng 10K",,"Còn tồn","0.2135","0.012","0.2015","0","200","0","0","1249.3","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46095.9304475694"
"I7600373","Lắc 10N2","TTM","Vàng 10K",,"Còn tồn","0.37","0","0.37","0","450","0","0","2294","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46098.9151445949"
"I7600374","Lắc 10N2","TTM","Vàng 10K",,"Còn tồn","0.628","0","0.628","0","200","0","0","3893.6","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46098.9151393866"
"I7600378","Lắc 10N2","TTM","Vàng 10k Ý",,"Còn tồn","1.84","0","1.84","0","450","0","0","11408","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46098.9151472222"
"I7600381","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.116","0","0.116","0","200","0","0","707.6","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46098.9151330671"
"I7600382","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.186","0","0.186","0","200","0","0","1134.6","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46098.9151435185"
"I7600383","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.346","0.01","0.336","0","250","0","0","2049.6","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46098.9151431366"
"I7600384","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.592","0.092","0.5","0","450","0","0","3050","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46098.9151459144"
"I7600387","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.238","0.004","0.234","0","200","0","0","1427.4","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46098.915146794"
"I7600388","Bông 10N2","TTM","Vàng 10K",,"Còn tồn","0.216","0.006","0.21","0","200","0","0","1281","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46098.9151417477"
"I7600389","Bông 10N2","TTM","Vàng 10K",,"Còn tồn","0.344","0.004","0.34","0","200","0","0","2074","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46098.9151450232"
"I7600390","Bông 10N2","TTM","Vàng 10k Ý",,"Còn tồn","0.306","0","0.306","0","200","0","0","1897.2","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46098.9151403125"
"I7600393","Lắc Ko102","TTM","Vàng Korea 10K",,"Còn tồn","1.4","0","1.4","0","300","0","0","8680","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46109.5536881944"
"I7600395","Dây 10N2","TTM","Vàng 10K",,"Còn tồn","0.964","0.02","0.944","0","350","0","0","5852.8","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46109.5536841088"
"I7600396","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.332","0.002","0.33","0","250","0","0","2046","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46109.5536861458"
"I7600397","Bông 10N2","TTM","Vàng 10K",,"Còn tồn","0.336","0.006","0.33","0","199","0","0","2046","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46109.5536873843"
"I7600398","Bông 10N2","TTM","Vàng 10K",,"Còn tồn","0.236","0","0.236","0","200","0","0","1463.2","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46109.5536855671"
"I7600399","Bông 10N2","TTM","Vàng 10K",,"Còn tồn","0.432","0.03","0.402","0","200","0","0","2492.4","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46109.5536867708"
"I7600401","Bông 10K2","TTM","Vàng 10K",,"Còn tồn","0.196","0","0.196","0","200","0","0","1354.36","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46122.4851626157"
"I7600403","Bông 10K2","TTM","Vàng 10K",,"Còn tồn","0.192","0","0.192","0","200","0","0","1326.72","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46122.4851605324"
"I7600407","Lắc Tay 10K ý","TTM","Vàng 10k Ý",,"Còn tồn","0.378","0","0.378","0","350","0","0","2759.4","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46122.4851633102"
"I7600409","Bông 10N2","TTM","Vàng 10K",,"Còn tồn","0.302","0.002","0.3","0","200","0","0","1800","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46124.5815450231"
"I7600411","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.224","0.004","0.22","0","200","0","0","1320","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46124.5815445255"
"I7600413","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.106","0","0.106","0","200","0","0","636","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46124.5815434028"
"I7600418","Bong","TTM","Vàng 10K",,"Còn tồn","0.27","0","0.27","0","350","10","0","1873","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46137.4800869213"
"I7600423","Bong","TTM","Vàng 10K",,"Còn tồn","0.152","0","0.152","0","200","0","0","1045.76","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46137.4800857639"
"I7600424","Bong","TTM","Vàng 10K",,"Còn tồn","0.176","0","0.176","0","200","0","0","1210.88","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46137.4800865394"
"I7600426","Bông","TTM","Vàng 10K",,"Còn tồn","0.32","0.02","0.3","0","250","0","0","1770","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46143.4976217593"
"I7600427","Bông","TTM","Vàng 10K",,"Còn tồn","0.314","0.09","0.224","0","250","0","0","1321.6","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46143.4976168981"
"I7600428","Lắc","TTM","Vàng 10K",,"Còn tồn","0.544","0","0.544","0","220","0","0","3209.6","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46143.4976253472"
"I7600430","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.662","0.062","0.6","0","200","0","0","3540","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46143.4976194792"
"I7600431","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.518","0.008","0.51","0","200","0","0","3009","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46143.4976185995"
"I7600432","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.382","0.024","0.358","0","200","0","0","2112.2","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46143.4976230324"
"I7600433","Nhẫn 10N2","TTM","Vàng Korea 10K",,"Còn tồn","0.33","0","0.33","0","200","0","0","1947","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46143.4976225694"
"I7600434","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.364","0.004","0.36","0","200","0","0","2124","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46143.4976136574"
"I7600435","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.11","0","0.11","0","200","0","0","649","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46143.4976190162"
"I7600436","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.11","0","0.11","0","200","0","0","649","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46143.4976240741"
"I7600437","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.272","0","0.272","0","220","0","0","1604.8","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46143.4976245023"
"I7600438","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.636","0.1","0.536","0","350","0","0","3162.4","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46143.4976235764"
"I7600440","Bong","TTM","Vàng 10K",,"Còn tồn","0.242","0","0.242","0","250","0","0","1694","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46150.393649919"
"I7600443","Btmc","TTM","Vàng 10K",,"Còn tồn","0.25","0","0.25","0","200","0","0","1690","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46156.6822974537"
"I7600446","Bong","TTM","Vàng 10K",,"Còn tồn","0.24","0","0.24","0","200","0","0","1622.4","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46156.6822928588"
"I7600451","Lắc AU","TTM","Vàng 10k Ý",,"Còn tồn","0.398","0","0.398","0","350","0","0","2746.2","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46165.5035944097"
"I7600456","Bôn g 10k","TTM","Vàng 10K",,"Còn tồn","0.346","0.006","0.34","0","200","0","0","2216.8","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46167.4695895833"
"I7600458","Mặt 10N2","TTM","Vàng 10K",,"Còn tồn","0.44","0.005","0.435","0","350","0","0","2349","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46168.813718669"
"I7600459","Dây 10N2","TTM","Vàng 10K",,"Còn tồn","0.922","0","0.922","0","200","0","0","4978.8","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46168.8137168981"
"I7600460","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.4","0","0.4","0","350","0","0","2160","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46168.8137190972"
"I7600466","Lắc 10k","TTM","Vàng 10K",,"Còn tồn","0.66","0.029","0.631","0","350","0","0","4082.57","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46174.5066538194"
"I7600468","Lắc Ý 10K","TTM","Vàng 10k Ý",,"Còn tồn","0.268","0","0.268","0","350","0","0","1822.4","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46174.5066521991"
"I7600469","Lắc Ý 10K","TTM","Vàng 10k Ý",,"Còn tồn","0.27","0","0.27","0","350","0","0","1836","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46174.5066534375"
"I7600471","Lắc 10k2","TTM","Vàng 10k Ý",,"Còn tồn","0.4","0","0.4","0","350","0","0","2728","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46177.6397"
"I7600472","Lắc 10k2","TTM","Vàng 10k Ý",,"Còn tồn","0.464","0","0.464","0","350","0","0","3164.48","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46177.6397007755"
"I7600476","Lắc Ý 10K","TTM","Vàng 10k Ý",,"Còn tồn","0.958","0","0.958","0","350","0","0","6466.5","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46182.510515706"
"I7600479","Lắc","TTM","Vàng 10k Ý",,"Còn tồn","0.37","0","0.37","0","350","0","0","2479","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46184.5633200231"
"I7600480","Lắc","TTM","Vàng 10k Ý",,"Còn tồn","0.372","0","0.372","0","350","0","0","2492.4","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46184.5633196412"
"I7600483","Day","TTM","Vàng 10k Ý",,"Còn tồn","0.642","0","0.642","0","350","0","0","4301.4","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46184.5633173611"
"I7600494","Lắc","TTM","Vàng 10K",,"Còn tồn","0.532","0","0.532","0","200","0","0","2766.4","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46201.4403361458"
"I7600497","Bông ý 10k","TTM","Vàng 10k Ý",,"Còn tồn","0.384","0","0.384","0","350","0","0","2438.4","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46201.4828980324"
"I7600500","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","1.491","0.3","1.191","0","400","0","0","5955","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46215.4397671296"
"I7600501","Nhẫn 10N2","TTM","Vàng 10K",,"Còn tồn","0.566","0.06","0.506","0","400","0","0","2530","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46215.4397675579"
"I7600502","Dây Nam 10K","TTM","Vàng 10K",,"Còn tồn","3.898","0","3.898","0","400","0","0","18710.4","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46215.4397659722"
"I7600503","Lắc Ý 10K","TTM","Vàng 10k Ý",,"Còn tồn","0.371","0","0.371","0","300","0","0","2337.3","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46217.6950527778"
"I7600504","Lắc Ý 10K","TTM","Vàng 10k Ý",,"Còn tồn","0.397","0","0.397","0","300","0","0","2501.1","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46217.6950501968"
"I7600507","Day","TTM","Vàng 10K",,"Còn tồn","0.383","0","0.383","0","450","0","0","2301.83","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46217.6950513079"
"I7600511","Day","TTM","Vàng 10k Ý",,"Còn tồn","0.769","0","0.769","0","350","0","0","4806.25","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46218.3908853009"
"I7600514","Nhẫn","TTM","Vàng 10k Ý",,"Còn tồn","1.4","0","1.4","0","0","0","0","7000","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46219.4021298611"
"I7600515","Bong","TTM","Vàng 10k Ý",,"Còn tồn","0.7495","0","0.7495","0","200","0","0","3747.5","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46219.4021301736"
"I7600516","Lac","TTM","Vàng 10k Ý",,"Còn tồn","0.797","0","0.797","0","200","0","0","3985","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46219.4021295139"
"I7600520","Day CNC","TTM","Vàng 10k Ý",,"Còn tồn","0.827","0","0.827","0","350","0","0","5044.7","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46231.7856890046"
"I7600521","Day CNC","TTM","Vàng 10k Ý",,"Còn tồn","0.5","0","0.5","0","350","0","0","3050","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46231.7856915509"
"I7600522","Day CNC","TTM","Vàng 10k Ý",,"Còn tồn","0.804","0","0.804","0","350","0","0","4904.4","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46231.7856922107"
"I7600523","Day CNC","TTM","Vàng 10k Ý",,"Còn tồn","0.704","0","0.704","0","350","0","0","4329.6","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46231.7856912037"
"I7600525","Lac cnc","TTM","Vàng 10k Ý",,"Còn tồn","0.455","0","0.455","0","350","0","0","2798.25","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46231.7856800926"
"I7600526","Lac cnc","TTM","Vàng 10k Ý",,"Còn tồn","0.449","0","0.449","0","350","0","0","2761.35","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46231.785669294"
"I7600527","Lac 10","TTM","Vàng 10K",,"Còn tồn","0.75","0","0.75","0","450","50","0","4512.5","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46232.636006713"
"I7600528","Lac 10","TTM","Vàng 10K",,"Còn tồn","0.74","0","0.74","0","450","50","0","4453","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46232.6360060185"
"I7600529","Lac 10N","TTM","Vàng 10K",,"Còn tồn","1.576","0","1.576","0","400","0","0","7880","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46232.6360040509"
"I7600530","DAY 10N","TTM","Vàng 10K",,"Còn tồn","0.594","0","0.594","0","200","0","0","2970","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46232.6360072569"
"I7600531","MAT 10N","TTM","Vàng 10K",,"Còn tồn","0.529","0.029","0.5","0","200","0","0","2500","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46232.6360070255"
"I7600532","Lac cnc","TTM","Vàng 10K",,"Còn tồn","0.364","0","0.364","0","300","0","0","1820","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46232.6360029745"
"I7600533","Nhan 10KN","TTM","Vàng 10K",,"Còn tồn","0.591","0","0.591","0","250","0","0","2955","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46232.6360034722"
"I7600534","Nhan 10KN","TTM","Vàng 10K",,"Còn tồn","0.532","0","0.532","0","250","0","0","2660","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46232.6360049421"
"I7600535","Nhan 10KN","TTM","Vàng 10K",,"Còn tồn","0.316","0.008","0.308","0","250","0","0","1540","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46232.6360043981"
"I7600536","BONG10KN","TTM","Vàng 10K",,"Còn tồn","0.569","0.06","0.509","0","250","0","0","2545","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46232.6360064815"
"I7600537","Day Y 10K","TTM","Vàng 10k Ý",,"Còn tồn","0.487","0","0.487","0","350","0","0","2995.05","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46232.636006331"
"I7600539","Day Y 10K","TTM","Vàng 10k Ý",,"Còn tồn","0.565","0","0.565","0","350","0","0","3474.75","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46232.6360046296"
"I7600544","Nhẫn Cưới 10K","TTM","Vàng 10K",,"Còn tồn","0.378","0","0.378","0","250","0","0","2228.31","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46238.3692045486"
"I7600545","Nhẫn Cưới 10K","TTM","Vàng 10K",,"Còn tồn","0.432","0","0.432","0","250","0","0","2546.64","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46238.3692052083"
"I7600546","Nhẫn Cưới 10K","TTM","Vàng 10K",,"Còn tồn","0.364","0","0.364","0","250","0","0","2145.78","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46238.3692028935"
"I7600547","Nhẫn Cưới 10K","TTM","Vàng 10K",,"Còn tồn","0.302","0","0.302","0","250","0","0","1780.29","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46238.3692048611"
"I7600548","Mặt 10k","TTM","Vàng 10K",,"Còn tồn","0.413","0","0.413","0","350","0","0","2457.35","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46239.4001071759"
"I7600549","Bong","TTM","Vàng 10k Ý",,"Còn tồn","0.311","0","0.311","0","250","0","0","1586.1","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46239.7187344097"
"I7600550","Bong","TTM","Vàng 10K",,"Còn tồn","0.633","0.052","0.581","0","250","0","0","2905","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46239.7187341435"
"I7600551","Day","TTM","Vàng 10K",,"Còn tồn","0.429","0","0.429","0","200","0","0","2552.55","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46242.4597237269"
"I7600555","Lắc dây CNC 10k","TTM","Vàng 10k Ý",,"Còn tồn","0.551","0","0.551","0","300","0","0","3322.53","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46247.8561893518"
"I7600556","Lắc dây CNC 10k","TTM","Vàng 10k Ý",,"Còn tồn","0.354","0","0.354","0","300","0","0","2134.62","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46247.8561924421"
"I7600559","Lắc dây CNC 10k","TTM","Vàng 10k Ý",,"Còn tồn","0.322","0","0.322","0","300","0","0","1941.66","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46247.8561915509"
"I7600562","Nhẫn CNC 10k","TTM","Vàng 10k Ý",,"Còn tồn","0.547","0","0.547","0","300","0","0","3555.5","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46247.8561905903"
"I7600563","Nhẫn CNC 10k","TTM","Vàng 10K",,"Còn tồn","0.562","0.002","0.56","0","250","0","0","2800","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46247.8561926736"
"I7600564","Nhẫn CNC 10k","TTM","Vàng 10K",,"Còn tồn","0.64","0.002","0.638","0","250","0","0","3190","Phần Mềm Vàng","2HOANGKIM2","2VANG10K","46247.8561884259"
